MINE_ID,CURRENT_MINE_NAME,COAL_METAL_IND,CURRENT_MINE_TYPE,CURRENT_MINE_STATUS,CURRENT_STATUS_DT,CURRENT_CONTROLLER_ID,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_ID,CURRENT_OPERATOR_NAME,STATE,BOM_STATE_CD,FIPS_CNTY_CD,FIPS_CNTY_NM,CURRENT_CONTROLLER_BEGIN_DT,PRIMARY_SIC_CD,PRIMARY_SIC,PRIMARY_SIC_CD_1,PRIMARY_SIC_CD_SFX,SECONDARY_SIC_CD,SECONDARY_SIC,SECONDARY_SIC_CD_1,SECONDARY_SIC_CD_SFX,PRIMARY_CANVASS_CD,PRIMARY_CANVASS,SECONDARY_CANVASS_CD,SECONDARY_CANVASS,PORTABLE_OPERATION,PORTABLE_FIPS_ST_CD,LONGITUDE,LATITUDE,DIRECTIONS_TO_MINE,NEAREST_TOWN
5001604,Thunderbird Crusher,M,Surface,Intermittent,07/26/2013,0136021,James D  West Jr,L31100,Board Of Trade Inc,AK,50,180,Nome,07/01/1991,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,154.493056,63.588889,NOME TELLER ROAD FOR 2.8 MILES-TAKE A RIGHT ON DEXTER BY PASS RD-TAKE A LEFT AT THE FIRST ROAD AND TRAVEL BEHIND THE BASEBALL FIELD TO THE MINE.,Nome
5001611,Aggregate Products,M,Surface,Intermittent,06/15/1993,M03183,Colas S A,0070323,QAP,AK,50,20,Anchorage,04/01/2002,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,149.882777,61.156666,"At intersection of ""C"" St. and 68th Avenue.  Drive south on ""C"" St. from downtown Anchorage.  Turn left onto 68th Avenue and then turn right on the next road to enter Company's yard.",Anchorage
5001619,ARB Crusher,M,Surface,Intermittent,06/23/1994,M05403,Lynden Inc,L06782,Knik Construction Co. Inc.,AK,50,122,Kenai Peninsula,04/01/2015,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,151.071944,60.5025,Various Locations - See notice of opening/closing.,Soldotna
5001620,Drake Brothers,M,Surface,Intermittent,05/09/2019,0147321,Jesse A  Drake,L32731,Drake Brothers Construction,AK,50,240,Southeast Fairbanks,06/01/1994,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,142.985556,63.33666700000001,Portable operation - See opening/closing notice for directions.,Tok
5001633,AggPro Wash Plant,M,Surface,Intermittent,08/31/2012,M03183,Colas S A,0070323,Secon,AK,50,110,Juneau,11/01/2004,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,147.56888899999996,64.793056,Portable - see open/close notice for directions.,Juneau
5001639,Calder,M,Surface,Intermittent,11/01/2014,M07124,Northwest Carbonates; Bleeck Management,L09028,Columbia River Carbonates,AK,50,130,Ketchikan Gateway,01/25/2012,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,130.645,55.704444,"Start at Thorne Bay, AK located on the Prince of Wales Island.  Take FH 43 north towards Naukati.  Continue north on the North Prince of Wales Island Road or Rd 20.  At the junction of Rd 20 and Rd 15, follow Rd 15 past the Bear Valley Lodge Private property until reaching the gate to the entrance of the Calder Mine.",Thorne Bay
5001647,Central Gravel Products,M,Surface,Intermittent,08/01/2015,0124881,Kelly M  Heck; Jade A  Laughlin,0144873,Central Gravel Products,AK,50,170,Matanuska-Susitna,03/01/2016,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,149.23001599999995,61.610286,Glenn hwy north to Parks hwy interchange.  Turn W towards Wasilla.  Turn R on Trunk rd and follow to East Colony School rd.  Mine is at corner of Trunk and East Colony.,Wasilla
5001648,Fitz Pit,M,Surface,Intermittent,04/10/2003,M12710,Jerry M  Harman,0133197,"Alaska Construction & Paving, Inc.",AK,50,170,Matanuska-Susitna,05/08/2014,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,149.45666599999996,61.58555500000001,"Parks hwy to Lucille, turn right.  Go down to Schrock, take a left.  Go down 2 miles, look on right side.",FAIRBANKS
5001649,Northern Gravel & Trucking,M,Surface,Intermittent,10/01/2016,0129801,James W Baxter; Robert W Baxter,0148093,Northern Gravel & Trucking LLC,AK,50,170,Matanuska-Susitna,10/07/2016,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,149.113808,61.687325,"Parks Hwy out of Palmer to Buffalo Mine Moose Creek Road, mine is 1.4 miles down rd.",Butte
5001655,River Plant,M,Surface,Intermittent,10/01/2015,M12997,David M  Hunz,L17047,Hunz & Hunz Enterprises,AK,50,230,Skagway,10/01/1999,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,135.204722,59.54666700000001,"Drive to Mile 1.3 Klondike Highway in Skagway, Alaska. If you are going north, turn right just past the Klondike Dredge sign and follow road on private property to the crusher site. ",Skagway
5001656,North Operations-Crusher #1,M,Surface,Intermittent,09/25/2009,M03183,Colas S A,0156613,SERB,AK,50,100,Haines,04/01/2018,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,N,,154.493056,63.588889,air travel to haines.  pit is 1 mile north of Haines on Haines Hwy.,Haines
5001657,Millers Mine,M,Surface,Intermittent,07/01/2018,0141361,John R  Hoffman,0157453,John R Hoffman,AK,50,261,Valdez-Cordova,05/24/2018,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,N,,144.593611,62.587778,Remote Mine on the middle fork of the Chistochina river.  The airstrip coordinates are 63.169119 N / 144.826378 W,Glenallen
5001662,H C Redi-Mix Inc.,M,Surface,Intermittent,06/09/2003,0040850,William  Hoople,0050477,H C Redi-Mix Inc.,AK,50,90,Fairbanks North Star,09/29/2001,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,147.67666699999995,64.818056,900 old Richardson hwy,FAIRBANKS
5001673,Granite Creek Portable,M,Surface,Intermittent,11/09/2000,0144401,Eric D  Kuenzi; John L  Kuenzi; Kerry D  Kuenzi,0166413,K&E Alaska,AK,50,220,Sitka,07/19/2018,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,N,,135.395833,57.101667000000006,Drive out Halibut Point Road untill you reach Granite Creek Road and take a right on Granite Creek and follow to end of road where it goes to the right and that is the pit.,Sitka
5001682,The Terex 1000SR Cone Crusher ,M,Surface,Intermittent,01/24/2020,0144401,Eric D  Kuenzi; John L  Kuenzi; Kerry D  Kuenzi,0166413,"K&E Alaska, Inc.",AK,50,220,Sitka,12/20/2019,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,,,Portable around the Sitka area.,Sitka
5001684,Portable Crusher,M,Surface,Intermittent,04/09/2001,M13650,A John  Minder,L17890,Great Northwest Inc,AK,50,90,Fairbanks North Star,03/01/2001,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,N,,154.493055,63.588888,Portable plant - see opening/closing notice.,Fairbanka
5001685,Knik Landscaping ,M,Surface,Intermittent,05/09/2013,0125661,Jake A Marquez; Dawn L Marquez,0145353,Knik Landscaping,AK,50,170,Matanuska-Susitna,01/01/2016,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,150.099166,61.3375,portable - curr at mile 12.9 knik goose bay rd (turn R),Anchorage
5001688,Site 4 North Eagle River Gravel Pit,M,Surface,Intermittent,05/15/2019,0149741,Eklutna Incorporated,0165453,Eklutna Sand & Gravel,AK,50,170,Matanuska-Susitna,03/20/2018,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,N,,149.57452800000004,61.34618199999999,North on the Glenn Hwy to the North Eagle River exit.  Turn left over the overpass onto Eklutna Park drive.  Site 4 is just past the gates.,Eklutna
5001691,Ahtna Constr & Primary Prods Corp,M,Surface,Intermittent,09/01/2016,M13898,Ahtna Inc,L18200,Ahtna Construction & Primary Products Corporation,AK,50,261,Valdez-Cordova,07/25/2016,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,149.879722,61.180278,"Portable, currently at MP 155 Richardson Hwy,",Glenallen
5001693,Davis Block Company,M,Surface,Intermittent,10/14/2002,M14031,Scott  Davis,L18251,Davis Block Company Inc,AK,50,122,Kenai Peninsula,05/01/2000,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,151.066111,60.4825,"Ciechanski rd to 4-way stop, take a right, signs to pit are on left.  ",KENAI
5001697,Crusher Unit # 1,M,Surface,Intermittent,09/14/2001,M14054,James P  McGlinchy,0163573,M & M Constructors LLC,AK,50,90,Fairbanks North Star,05/01/2019,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,N,,147.90555600000005,64.814444,Various locations,Fairbanks
5001700,Wash Plant Primary,M,Surface,Intermittent,07/01/2013,M03183,Colas S A,0070323,QAP,AK,50,170,Matanuska-Susitna,03/31/2006,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,149.883611,61.156944,Kashwitna Pit - Mile 87 of Parks Hwy.,Willow
5001702,North Star Rocks Pit,M,Surface,Intermittent,10/14/2002,M14161,Jack J  Foster,0139133,North Star Rocks LLC,AK,50,20,Anchorage,06/12/2015,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,N,,151.066,60.5004,"Kenai spur hwy to mile post 1.5, soldotna, ak.",ANCHORAGE
5001712,Delta Wash Plant,M,Surface,Intermittent,10/01/2014,M03183,Colas S A,0070323,University Redi-Mix,AK,50,240,Southeast Fairbanks,03/31/2006,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,N,,145.736389,64.043056,mile post 257 1/2 richardson hwy,Delta Junction
5001714,Mobile Crusher #1,M,Surface,Intermittent,02/29/2012,0127341,James  Graham; Jascha J  Zbitnoff; Michael R  Martin,0146293,Brechan Construction LLC,AK,50,150,Kodiak Island,02/24/2016,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,152.407222,57.79,"Kodiak Cross near Island bridge, end of road",kodiak
5001715,Mobile Crusher #2,M,Surface,Intermittent,10/01/2013,0127341,James  Graham; Jascha J  Zbitnoff; Michael R  Martin,0146293,Brechan Construction LLC,AK,50,150,Kodiak Island,02/24/2016,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,152.407222,57.79,"kodiak, portable - usually 10 miles south on chiniak hwy to bells flats, end of middle bay drive",Kodiak
5001717,Brice Inc. Portable #C,M,Surface,Intermittent,07/01/2017,M31499,Calista Corporation,0110045,Brice Incorporated,AK,50,290,Yukon-Koyukuk,05/19/2011,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,Y,2.0,147.738889,64.846944,Portable - currently in storage in Fairbanks,Galena
5001722,Portable 235,M,Surface,Intermittent,05/22/2008,M31703,William  Tonsgard,L31703,Channel Construction Inc,AK,50,110,Juneau,04/03/2002,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,Y,2.0,134.580278,58.365278,Portable - see opening/closing notice. ,Juneau
5001728,Cantwell Screener,M,Surface,Intermittent,06/12/2019,M01825,State Of Alaska,0050324,State of Alaska Department of Transportation,AK,50,68,Denali,05/07/2002,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,147.69055600000004,63.22,(portable) mile 224 Parks,Cantwell
5001730,Tazlina Screener,M,Surface,Intermittent,10/01/2014,M01825,State Of Alaska,0050324,State of Alaska Department of Transportation,AK,50,90,Fairbanks North Star,05/07/2002,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,142.868056,63.402222,portable (usually along Richardson Hwy or McCarthy road) - see open/close notice.,Fairbanks
5001731,Valdez Screener,M,Surface,Intermittent,05/09/2019,M01825,State Of Alaska,0050324,State of Alaska Department of Transportation,AK,50,261,Valdez-Cordova,05/07/2002,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,145.517222,62.53444399999999,usually at mile 12 Richardson Hwy out of Valdez,Valdez
5001732,Tok Screener,M,Surface,Intermittent,10/01/2015,M01825,State Of Alaska,0050324,State of Alaska Department of Transportation,AK,50,90,Fairbanks North Star,05/07/2002,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,142.868056,63.402222,Portable around the Tok region: at jct of hwy 1 and hwy 2 n or anchorage.,Tok
5001736,Burnham Construction Gravel Pit,M,Surface,Intermittent,10/01/2014,0040825,Glenn E  Burnham,0050444,Burnham Construction Inc.,AK,50,261,Valdez-Cordova,06/18/2002,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,142.985556,63.33666700000001,mile post 1314.5 ak hwy north side of road,tok
5001741,Nome Screener,M,Surface,Intermittent,10/01/2014,M01825,State Of Alaska,0050324,State of Alaska Department of Transportation,AK,50,180,Nome,05/21/2002,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,165.403333,64.540278,portable operation moves around Nome (often at Salmon Lake or airport),Nome
5001752,Evans Dry Creek Pit,M,Surface,Intermittent,10/01/2016,0041041,Raymond D  Evans Jr,0050715,Evans Industries Inc.,AK,50,68,Denali,09/11/2002,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,149.024167,63.879167,"Parks Hwy to mile 250, turn east.  Travel along south bank of Dry Creek ~1500 ft downstream.",Healy
5001755,Pegasus crusher,M,Surface,Intermittent,10/01/2016,M03183,Colas S A,0070323,Secon,AK,50,130,Ketchikan Gateway,11/21/2002,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,134.488056,58.35916700000001,"Portable - currently at KRM pit on Tongass Ave, Ketchikan",Ketchikan
5001765,Knik Crusher #2,M,Surface,Intermittent,06/19/2014,M05403,Lynden Inc,L06782,"Knik Construction Co. , Inc.",AK,50,180,Nome,04/01/2003,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,Y,2.0,149.985833,61.16194399999999,"From Airport:  Turn R on Sepalla Dr.  Continue till Bering st, turn R.  Turn L on Front St, continue for 13 miles (Nome Council Hwy).  Mine on left, 1st bench, across from Jetty. ",Nome
5001766,Mobile Plant  #3,M,Surface,Intermittent,03/29/2005,M03183,Colas S A,0070323,University Redi-Mix,AK,50,90,Fairbanks North Star,11/01/2004,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,148.203055,64.894722,"6.5 miles rich hwy, r at luanne road",North Pole
5001767,EAFB - Davis Hwy,M,Surface,Intermittent,06/02/2003,0041775,Arctic Slope Regional Corp,0156073,ASRC Earthworks LLC,AK,50,20,Anchorage,03/21/2018,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,149.79388799999995,61.253055,anchorage - boniface road to elmendorf afb,Elmendorf AFB
5001768,Carpenter Portable Crusher,M,Surface,Intermittent,10/11/2018,0116585,Wayne Mark  Carpenter,0137074,"Carpenter Contracting, Inc.",AK,50,240,Southeast Fairbanks,02/04/2015,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,Y,2.0,152.354444,57.813056,Portable.,Delta Junction
5001771,Pegson 428 Trakpactor,M,Surface,Intermittent,10/01/2016,0113101,Steven C  Foster; Rebecca J  Foster,0132914,Foster Construction Inc,AK,50,122,Kenai Peninsula,04/17/2014,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,Y,2.0,,,"Portable.  Currently sterling hwy to Funny River rd, 1 mile on left, 48096 Funny River rd.",Kenai
5001775,Dena Portable Screen Plant # 1,M,Surface,Intermittent,06/01/2013,M01776,United States Government,0051656,USDI - National Park Service,AK,50,68,Denali,05/27/2003,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,148.766389,63.729722,Portable along Denali Park rd - see park officials.,Denali
5001776,JVP,M,Surface,Intermittent,05/05/2012,0041907,Jack G  Phipps,0051390,JVP Construction Inc.,AK,50,90,Fairbanks North Star,06/01/2003,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,147.790277,64.826944,1 mi goldstream hwy,Fairbanks
5001778,Portable Crusher 1090,M,Surface,Intermittent,05/05/2015,M12804,J Dana  Pruhs,0051360,Pruhs Construction,AK,50,170,Matanuska-Susitna,06/20/2003,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,152.405833,57.914722,Parks hwy to the Hyer rd. exit.  1500 S. Tanya ct. wasilla AK,Wasilla
5001780,Browns Hill Quarry - Stationary Pit ,M,Surface,Intermittent,08/15/2003,M31499,Calista Corporation,L17593,Browns Hill Quarry LLC,AK,50,90,Fairbanks North Star,08/08/2003,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,N,,147.738888,64.846944,Richardson Hwy turn left on badger road 4.5 miles right hand side of road,fairbanks
5001781,McCullough Excavating,M,Surface,Intermittent,08/20/2003,0124821,Sam G McCullough,0144833,McCullough Excavating & Snowplowing Inc.,AK,50,170,Matanuska-Susitna,04/22/2016,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,148.795555,62.4475,Mile 3.5 talkeenta spur & noelwien rd.,Wasilla
5001783,Delta Concrete Products Pit,M,Surface,Intermittent,09/11/2003,0042195,Matthew J  Walker,L32527,Delta Concrete Products,AK,50,240,Southeast Fairbanks,09/10/2003,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,145.73,64.030555,miles 267.5 richardson,Delta Junction
5001786,Cedar Rapids 30x54 Jaw Crusher,M,Surface,Intermittent,10/01/2016,0125943,John W  Light; Gale J  Light,0145535,"Western Construction & Equipment, LLC",AK,50,170,Matanuska-Susitna,04/01/2016,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,143.276111,63.37305600000001,Portable crusher - see opening/closing notice.  Currently at East Colony School Way.,Palmer
5001790,Carns Gravel Pit,M,Surface,Intermittent,10/01/2014,0131881,Curtis P  Dufendach; Brian T  Johnson,0098165,Delta Industrial Services Inc,AK,50,240,Southeast Fairbanks,03/01/2006,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,145.66638899999995,64.041111,100 MI.  Southeast of Fairbanks then 5 miles on Nistler CK Road out of Delta Junction.,Delta Junction
5001792,Portable Crushing Unit,M,Surface,Intermittent,07/12/2004,0043601,Troy  Jones,0052752,"East Road Services, Inc.",AK,50,122,Kenai Peninsula,06/03/2004,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,151.636111,59.718056,"Portable unit, often at: Anchor point, east 3 miles on North Fork Rd., Turn left down Dibble Creek Rock Driveway, we are on the left.",Anchor Point
5001797,Bush Pilot,M,Surface,Intermittent,06/15/2004,M33250,Robert B  Fisher,0052975,Dirt Company,AK,50,170,Matanuska-Susitna,06/15/2004,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,149.798055,61.621111,Mile 1.5 Big Lake rd.  ,Big Lake
5001805,Slikok Pit,M,Surface,Intermittent,10/01/2014,0044245,Larry L  Smith; Joseph D  Smith,0053493,"D & L Construction Co., Inc.",AK,50,122,Kenai Peninsula,07/21/2004,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,151.058333,60.48777800000001,"Mine is located at approximately milepost 3.5 of Snug Harbor Road which intersects the Sterling Highway at approximately milepost 48 in Cooper Landing, Alaska.",Cooper Landing
5001807,Rock Alaska Quarry,M,Surface,Intermittent,05/09/2019,0150361,Manson Construction Company; Kiewit Infrastructure West Co,0165993,"Kiewit Manson, a JV",AK,50,20,Anchorage,05/08/2019,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,149.499116,61.377977,Approximately mile 5 on the Old Glenn Hwy.,Chugiak
5001819,Lucas Pit,M,Surface,Intermittent,10/01/2013,M00079,Granite Construction Inc,L00039,Granite Construction Company,AK,50,170,Matanuska-Susitna,04/04/2008,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,N,,149.133611,61.594166,North on Glenn Highway to Palmer.  Left (West) on Palmer-Wasilla Highway.  Left on Felton Street for approximately 1/2 mile.  Mine is on left side.,Palmer
5001823,Portable Plant #3,M,Surface,Intermittent,10/01/2018,M00079,Granite Construction Inc,L00039,Granite Construction Company,AK,50,20,Anchorage,09/13/2018,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,,,Portable - usually in the portage valley area,Portage
5001825,NEAR ISLAND QUARRY,M,Surface,Intermittent,04/15/2010,0051809,Steven L DeHart,0062103,B & R FISH BY PRODUCTS INC.,AK,50,150,Kodiak Island,07/18/2005,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,152.40563799999995,57.783665,1/2 MILE EAST OF KODIAK PROPER - NEXT TO DOG BAY,KODIAK
5001827,Big Rock Trucking,M,Surface,Intermittent,10/01/2014,0113761,Erik D  Bolshakoff,0133653,Erik Bolshakoff,AK,50,130,Ketchikan Gateway,06/10/2014,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,131.769444,55.421111,seven miles north of Ketchikan on Kelly Dr,Ketchikan
5001843,Ueeck Pit,M,Surface,Intermittent,06/01/2017,0134325,Matthew J  Morley; Jennifer A  Morley,0151716,MVPS LLC,AK,50,240,Southeast Fairbanks,05/24/2017,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,145.732222,64.037778,"Turn on Jack Warren off of the Richardson Hwy.  Then take right on Miltan Road, go 1 mile, last driveway on left before open field.",Delta Junction
5001847,Blue Crusher,M,Surface,Intermittent,06/09/2019,M03183,Colas S A,0070323,SECON,AK,50,110,Juneau,06/21/2006,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,134.487725,58.358998,Portable - see opening notice.,Juneau
5001848, Brandys Mobile ,M,Surface,Intermittent,07/01/2019,0060649,Charles Jacob  Conrad,0072423,C C  Enterprises,AK,50,170,Matanuska-Susitna,06/14/2006,144600.0,"Sand, Industrial NEC",1446.0,0.0,,,,,7.0,Nonmetal,,,N,,149.450556,61.581111,Portable.  Often staged at: Starting from Spenards in Wasilla go to mile 49 Parks hwy pass Craig Taylor on the Left side of the Road Pit is Located at mile 50,Wasilla
5001851,Gravel Pit #1,M,Surface,Intermittent,05/12/2009,0062391,City of St Mary's,0074423,City of St Mary's,AK,50,270,Wade Hampton,03/01/2006,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,163.178333,62.049722,"1 mile west of St Mary's proper on Airguard Road, right side on the way to airport.",St Mary's
5001853,Ugadaga Quarry,M,Surface,Intermittent,08/28/2006,0062891,Archie  Stepp; Glenn R  Olson,0074905,"Northern Alaska Contractors, LLC",AK,50,16,Aleutians West,08/28/2006,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,149.934808,61.19123,Fly to Dutch Harbor follow Broadway and Airport Beach Road to Unalaska.  Follow Broadway to Overland Road.  Turn left to Mine.,Dutch Harbor
5001854,R B Gravel Company,M,Surface,Intermittent,08/18/2006,M37465,Gerald  Hassel,L37465,R B Gravel Company,AK,50,90,Fairbanks North Star,08/12/2006,104100.0,Gold Ore,1041.0,0.0,144200.0,Construction Sand and Gravel,1442.0,0.0,8.0,Metal,5.0,SandAndGravel,N,,148.034722,64.851667,6 miles South of Fairbanks to Ester.  Mine is located on Ready Bullion Creek.,Ester
5001862,Dredge,M,Surface,Intermittent,06/20/2007,M13650,A John  Minder,L17890,Great Northwest Inc,AK,50,90,Fairbanks North Star,05/26/2007,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,147.793343,64.81201899999999,Located off Van Horn Road,Fairbanks
5001867,#7-400 Portable Crusher,M,Surface,Intermittent,07/01/2019,M03183,Colas S A,0070323,QAP,AK,50,122,Kenai Peninsula,06/12/2007,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,149.577778,61.585278,"Portable, usually around Soldotna",Soldotna
5001874,#928 SC400,M,Surface,Intermittent,10/01/2017,0133101,Koniag Incorporated; Jeff  Hamilton,L16876,Hamilton Construction,AK,50,230,Skagway,10/04/2007,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,147.631111,64.815,"Portable - see opening/closing notice.  Currently at Mile 2.5 of the Klondike highway in Skagway, AK.",Skagway
5001876,Screen Plant #1,M,Surface,Intermittent,05/09/2019,0074891,Gerald  Neeser,0163493,Neeser Construction Inc,AK,50,240,Southeast Fairbanks,05/13/2019,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,149.891944,61.197778,Portable - see opening/closing notice.  ,Delta Junction
5001881,Sound Quarry Rock Sorter,M,Surface,Intermittent,05/04/2017,0106687,Bering Straits Native Corporation,0163915,Sound Quarry Inc.,AK,50,180,Nome,09/17/2018,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,165.410556,64.498056,Cape Nome Quarry: Take Nome-Council Road heading East out of Nome (for approximately 37 miles).  Nome-Council road will go right through Cape Nome Quarry around mile 12.,Nome
5001883,Cape Lisburne,M,Surface,Intermittent,04/22/2017,0115963,Orion Marine Group Inc,0136275,Orion Marine Contractors,AK,50,185,North Slope,07/08/2016,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,Y,2.0,166.556944,53.8775,Charter flight from Kotzebue.  GPS coordinates are 68.8732 N / -166.1199 W at the Cape Lisburne Long Range Radar Station.,Cape Lisburne
5001890,H C Contractors Crusher,M,Surface,Intermittent,09/07/2018,0040850,William  Hoople,0093385,"H C Contractors, Inc",AK,50,90,Fairbanks North Star,07/01/2008,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,2.0,146.854444,64.88305600000001,"Portable, currently at mile 10.5 Elliott hwy (chatanika gravel pit)",Fox
5001891,Nome Airport Screener,M,Surface,Intermittent,10/01/2014,M01825,State Of Alaska,0050324,Alaska Department of Transportation,AK,50,188,Northwest Arctic,07/17/2008,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,Y,2.0,165.445278,64.512222,at the Nome Airport (portable),Nome
